RowNumber,CustomerId,CreditScore,Tenure,Balance,HasCrCard,IsActiveMember
5332,15700627,637,2,143500.82,1,0
5333,15782641,710,3,119670.18,1,0
5334,15784445,717,1,99106.73,0,0
5335,15813681,786,2,120135.55,1,1
5336,15596649,651,8,0.0,1,0
5337,15700460,530,4,120905.03,0,1
5338,15724076,815,5,0.0,0,0
5339,15784000,715,9,102277.52,0,0
5340,15733966,496,4,125292.53,1,1
5341,15612667,680,0,0.0,1,0
5342,15654025,646,4,101629.3,0,0
5343,15589431,807,1,171937.27,1,1
5344,15578238,727,7,0.0,1,0
5345,15566269,787,5,0.0,1,0
5346,15639217,806,6,0.0,0,0
5347,15688644,603,1,129743.75,1,0
5348,15662426,649,1,0.0,0,1
5349,15720511,547,3,151191.31,1,0
5350,15567246,684,3,102630.13,1,1
5351,15647965,477,9,114023.64,1,1
5352,15679048,558,2,124227.14,1,1
5353,15675749,695,1,0.0,1,1
5354,15782181,592,6,80285.16,1,0
5355,15795738,789,4,175477.15,1,1
5356,15773751,597,1,132144.35,1,0
5357,15655436,839,2,136911.07,1,1
5358,15691396,405,5,133299.67,1,1
5359,15796958,658,7,0.0,1,0
5360,15801832,684,1,117691.0,1,1
5361,15661349,633,10,0.0,1,0
5362,15719265,589,9,0.0,1,0
5363,15779985,750,1,133199.71,1,1
5364,15663410,771,5,135506.58,1,1
5365,15704144,812,2,127154.14,0,1
5366,15774104,539,2,0.0,1,1
5367,15812230,670,5,49508.79,1,1
5368,15742848,673,5,0.0,1,1
5369,15745326,538,3,75051.49,0,0
5370,15674541,575,8,123925.23,0,0
5371,15728564,682,6,0.0,0,1
5372,15580701,712,3,153819.58,1,0
5373,15688973,598,5,0.0,1,1
5374,15709412,776,6,0.0,0,1
5375,15607753,606,10,70417.79,0,1
5376,15705352,686,7,111484.88,1,1
5377,15602500,850,1,146343.98,0,1
5378,15672437,642,1,160541.0,1,1
5379,15720968,606,2,130274.26,1,0
5380,15730796,627,7,98993.02,1,1
5381,15768219,850,0,0.0,1,0
5382,15663883,850,9,141827.33,1,1
5383,15589296,724,6,110054.45,1,1
5384,15586425,579,4,0.0,1,1
5385,15679813,727,1,0.0,1,0
5386,15681410,813,6,98088.09,0,1
5387,15668283,642,9,118317.27,0,0
5388,15624072,669,10,0.0,1,0
5389,15669664,574,1,99774.5,0,0
5390,15682728,774,4,0.0,0,0
5391,15573851,735,1,0.0,0,0
5392,15733661,639,8,133806.54,1,0
5393,15710012,738,2,0.0,1,0
5394,15763327,835,8,124993.29,1,1
5395,15668853,637,0,157622.58,1,1
5396,15639303,589,5,126111.61,0,1
5397,15691011,591,9,161651.37,1,1
5398,15638513,723,7,142856.95,0,0
5399,15648933,831,3,111100.98,1,1
5400,15628904,733,8,102918.38,1,1
5401,15644788,731,5,0.0,1,0
5402,15598161,654,10,0.0,1,0
5403,15745624,828,4,0.0,1,0
5404,15733169,590,7,125265.61,1,1
5405,15801417,657,4,82500.28,1,1
5406,15592707,531,2,175754.87,1,1
5407,15593954,516,6,109387.33,0,0
5408,15714431,561,1,100443.36,0,1
5409,15638257,682,0,83102.72,1,1
5410,15690939,575,7,0.0,1,1
5411,15723613,623,4,0.0,1,0
5412,15813640,642,7,0.0,1,0
5413,15707322,779,2,115290.27,0,0
5414,15588918,671,6,0.0,1,0
5415,15600357,495,1,140197.71,1,0
5416,15747014,850,1,105245.34,0,1
5417,15809830,630,8,0.0,0,1
5418,15662245,588,1,0.0,1,1
5419,15651075,562,3,142296.13,0,1
5420,15594456,740,4,99097.33,1,1
5421,15583462,695,5,171069.39,1,1
5422,15757661,589,7,0.0,0,0
5423,15729117,607,1,102523.88,1,1
5424,15749671,794,6,0.0,1,1
5425,15566253,580,9,143391.07,0,0
5426,15595153,644,8,106022.73,0,0
5427,15698572,636,1,0.0,1,0
5428,15674149,599,3,128960.21,1,1
5429,15623082,507,2,0.0,1,0
5430,15797905,682,7,0.0,1,0
5431,15746028,714,7,0.0,1,0
5432,15582951,696,8,126442.59,1,0
5433,15616471,599,0,0.0,1,1
5434,15641575,577,2,127261.35,1,0
5435,15638803,733,5,0.0,1,0
5436,15808283,647,4,0.0,1,0
5437,15811200,831,2,0.0,0,0
5438,15733476,543,6,73481.05,1,1
5439,15633274,679,7,160515.37,1,0
5440,15582168,713,4,149525.34,1,0
5441,15807269,690,2,166522.78,0,0
5442,15602979,751,1,135536.5,1,0
5443,15660417,613,10,120481.69,0,0
5444,15590199,701,1,103421.32,0,1
5445,15641794,698,5,135658.73,0,1
5446,15779174,451,2,0.0,1,1
5447,15785547,665,8,191402.82,1,0
5448,15795124,726,9,94504.35,0,1
5449,15718912,608,5,126147.84,0,1
5450,15592028,549,7,0.0,1,1
5451,15580227,803,6,0.0,1,0
5452,15657830,663,4,87624.03,1,0
5453,15798256,558,1,153697.53,0,0
5454,15643819,714,4,0.0,0,0
5455,15754301,704,5,0.0,1,0
5456,15726855,805,9,116585.97,1,0
5457,15755225,659,9,134464.58,1,0
5458,15725221,738,10,83008.31,1,1
5459,15789055,635,2,113635.16,1,0
5460,15617507,530,7,0.0,1,0
5461,15668894,661,5,122552.48,0,1
5462,15589563,531,2,118899.45,0,0
5463,15693162,694,5,99713.87,0,0
5464,15750099,731,6,0.0,0,0
5465,15795540,556,2,134208.22,0,1
5466,15794941,647,1,85906.65,1,0
5467,15611848,850,3,137714.25,0,1
5468,15581237,573,1,160777.9,1,1
5469,15738150,591,5,0.0,1,1
5470,15678571,723,4,0.0,0,0
5471,15736124,617,1,102585.88,1,1
5472,15623202,704,10,102556.18,1,0
5473,15804201,457,4,126772.57,0,1
5474,15596863,787,3,158373.23,1,1
5475,15696277,651,9,0.0,1,0
5476,15748608,612,5,141927.1,1,1
5477,15723864,828,1,109876.82,1,0
5478,15802390,724,2,0.0,1,1
5479,15774336,648,9,111369.79,1,1
5480,15648766,569,3,116969.35,0,0
5481,15659094,765,8,136729.51,0,0
5482,15606397,577,1,152086.15,0,1
5483,15642619,603,2,0.0,1,0
5484,15666032,568,1,127289.28,0,0
5485,15595842,748,2,119852.01,0,0
5486,15753837,573,4,0.0,1,1
5487,15783882,771,5,0.0,0,1
5488,15799790,763,9,0.0,1,1
5489,15628155,410,7,117183.74,1,1
5490,15703778,728,8,129907.63,0,1
5491,15722322,655,2,0.0,0,1
5492,15639278,580,6,145387.32,1,1
5493,15568487,712,7,124616.23,1,1
5494,15682084,680,9,0.0,1,0
5495,15642821,383,8,95808.19,0,0
5496,15601387,721,10,0.0,1,0
5497,15642515,620,1,0.0,0,1
5498,15710421,774,8,117152.3,0,0
5499,15726774,563,3,106250.72,0,0
5500,15649078,850,8,111837.78,1,1
5501,15641877,681,9,97023.21,1,1
5502,15796496,631,8,137687.72,1,0
5503,15815690,614,3,113348.5,1,1
5504,15631739,704,10,122109.78,1,1
5505,15625584,786,2,120452.4,0,0
5506,15802466,534,7,0.0,1,1
5507,15697028,590,0,65812.35,0,1
5508,15575759,583,3,54428.37,1,0
5509,15567442,656,3,0.0,1,1
5510,15746805,597,9,0.0,1,0
5511,15636330,588,1,143279.58,1,0
5512,15714970,667,0,103846.65,1,0
5513,15653784,627,2,125190.86,0,1
5514,15693543,708,8,0.0,0,1
5515,15773283,641,6,38340.02,1,0
5516,15742534,527,2,123802.98,1,1
5517,15569878,592,3,96651.03,1,1
5518,15729454,465,8,0.0,1,0
5519,15578375,628,6,0.0,0,0
5520,15785559,678,1,133237.21,1,0
5521,15649414,570,6,142105.35,1,1
5522,15701605,815,1,166115.42,1,0
5523,15686696,817,6,81070.34,1,0
5524,15625586,717,4,0.0,1,1
5525,15654975,641,0,123835.52,0,1
5526,15782993,624,10,123401.43,1,1
5527,15774382,579,4,169377.31,1,1
5528,15689602,698,2,130015.24,1,1
5529,15756155,645,4,0.0,0,1
5530,15812647,691,8,133936.04,1,0
5531,15736043,638,6,114543.27,1,1
5532,15696744,705,3,119794.67,0,0
5533,15602572,720,9,0.0,1,1
5534,15674765,553,4,0.0,1,0
5535,15678725,658,8,0.0,0,1
5536,15694444,648,8,157138.99,1,0
5537,15795878,636,3,0.0,1,1
5538,15735346,527,10,136733.24,1,1
5539,15687094,717,9,82498.14,0,0
5540,15790067,614,3,151914.93,0,0
5541,15605742,737,0,80090.93,1,0
5542,15566740,587,3,83739.32,0,1
5543,15664897,682,2,181166.44,1,1
5544,15585777,710,3,130588.82,1,1
5545,15650864,507,6,0.0,1,0
5546,15806709,609,6,94126.67,0,0
5547,15633818,786,9,0.0,1,0
5548,15713845,688,7,148045.68,1,0
5549,15639662,710,2,0.0,1,0
5550,15567013,779,3,0.0,1,0
5551,15777784,733,6,168165.84,0,1
5552,15800251,583,10,72835.56,1,0
5553,15651315,627,3,0.0,1,0
5554,15651450,666,3,123212.08,1,1
5555,15784218,620,0,0.0,1,1
5556,15572398,614,6,0.0,1,1
5557,15707962,606,6,119501.88,1,0
5558,15705663,700,5,144550.83,1,1
5559,15645355,677,3,126729.41,1,1
5560,15729557,850,5,119984.07,1,0
5561,15631436,564,4,0.0,1,0
5562,15583073,771,2,0.0,1,1
5563,15614361,620,9,121490.05,1,1
5564,15724684,610,5,91897.8,1,0
5565,15700083,609,2,139443.75,1,0
5566,15636541,683,5,144961.97,0,1
5567,15796015,633,3,126041.02,0,1
5568,15787222,676,1,69459.05,1,1
5569,15594270,693,7,198338.77,1,1
5570,15701524,709,0,0.0,1,0
5571,15645847,569,2,109196.66,1,0
5572,15708867,684,3,134168.5,1,0
5573,15613140,565,6,0.0,1,1
5574,15628893,681,8,0.0,1,0
5575,15764073,503,9,0.0,1,1
5576,15782879,656,2,0.0,1,1
5577,15635964,566,4,120100.41,1,0
5578,15726087,592,5,0.0,1,1
5579,15726313,687,5,0.0,1,0
5580,15578073,686,8,0.0,0,0
5581,15786249,616,2,0.0,1,0
5582,15812850,494,5,0.0,1,1
5583,15596972,534,3,0.0,0,0
5584,15620579,695,8,0.0,0,1
5585,15768270,579,9,0.0,1,0
5586,15656597,432,2,135559.8,1,1
5587,15699446,816,2,150355.35,1,1
5588,15615004,730,1,0.0,1,1
5589,15704771,593,6,133489.12,1,1
5590,15588372,715,9,105489.31,0,0
5591,15681439,775,10,60205.2,1,0
5592,15607509,539,5,0.0,1,0
5593,15670343,576,6,0.0,0,0
5594,15597968,617,7,0.0,1,0
5595,15658432,688,6,0.0,1,1
5596,15616431,608,4,0.0,0,1
5597,15796957,597,9,0.0,0,1
5598,15815552,670,6,112333.63,1,1
5599,15631871,616,7,116936.81,1,1
5600,15635870,579,5,117721.02,0,1
5601,15596713,786,7,165896.22,1,1
5602,15684211,704,9,153656.85,1,0
5603,15760521,796,1,94164.0,1,1
5604,15608408,598,1,0.0,1,0
5605,15804721,602,0,191808.73,0,0
5606,15730272,619,5,152199.33,1,1
5607,15741988,492,8,125396.24,1,0
5608,15771728,641,7,104405.54,1,0
5609,15605113,518,1,133801.49,1,1
5610,15661945,623,4,0.0,1,0
5611,15783816,733,5,0.0,0,0
5612,15721207,625,6,100047.33,1,0
5613,15764072,759,1,109848.6,1,1
5614,15689412,604,7,127849.38,1,0
5615,15798385,512,3,0.0,1,1
5616,15775339,520,8,95947.76,1,0
5617,15585256,805,2,0.0,1,1
5618,15797329,626,4,137638.69,1,0
5619,15780220,656,10,0.0,1,1
5620,15648951,785,7,0.0,1,1
5621,15752409,553,6,0.0,0,0
5622,15807524,569,4,0.0,0,0
5623,15766649,670,10,89416.99,0,0
5624,15696812,586,6,0.0,1,1
5625,15581295,617,1,0.0,1,0
5626,15663234,508,7,143262.04,1,1
5627,15741417,624,7,119656.45,1,1
5628,15695174,654,4,132954.64,1,1
5629,15665168,681,3,105206.7,1,1
5630,15601503,578,4,0.0,0,0
5631,15706131,621,9,83061.26,1,0
5632,15782758,632,5,147650.68,1,1
5633,15591091,644,5,73348.56,1,0
5634,15715877,821,2,0.0,1,0
5635,15756918,754,2,0.0,0,0
5636,15746662,568,1,116320.68,0,1
5637,15626679,584,3,0.0,0,1
5638,15793343,549,8,0.0,1,1
5639,15576774,729,7,0.0,0,0
5640,15801316,523,8,66250.71,1,1
5641,15800514,477,2,95675.62,0,0
5642,15662232,675,2,92616.64,1,0
5643,15737778,782,4,0.0,1,0
5644,15782096,616,6,0.0,1,1
5645,15783522,738,8,100565.94,1,1
5646,15785373,717,5,190305.78,1,0
5647,15756272,526,9,118536.4,1,0
5648,15615245,660,5,127649.64,1,1
5649,15600174,525,7,165358.77,0,1
5650,15752956,629,6,0.0,1,1
5651,15644882,616,10,78249.53,1,0
5652,15766272,521,0,125193.96,1,1
5653,15800620,691,9,0.0,0,0
5654,15569764,687,2,154007.21,1,0
5655,15747458,677,3,133214.88,1,1
5656,15573171,695,1,146202.93,1,1
5657,15736769,663,9,0.0,1,0
5658,15763381,496,0,90963.49,0,1
5659,15814430,747,9,0.0,1,0
5660,15638607,546,2,0.0,1,0
5661,15737133,706,4,114386.85,1,1
5662,15613945,472,5,0.0,1,0
5663,15659937,703,7,0.0,0,1
5664,15765287,850,2,0.0,1,0
5665,15661723,667,4,137260.78,0,1
5666,15766064,559,9,111060.05,1,0
5667,15649616,636,7,124447.73,1,1
5668,15719017,672,8,0.0,1,1
5669,15720919,667,7,0.0,0,1
5670,15706706,648,7,135310.41,0,1
5671,15709653,497,8,0.0,1,0
5672,15805104,743,6,0.0,0,1
5673,15622442,619,5,0.0,1,0
5674,15572801,639,5,139393.19,0,0
5675,15767598,540,8,0.0,0,0
5676,15757897,766,3,104258.8,1,1
5677,15568104,749,6,0.0,0,1
5678,15763414,655,9,113447.01,1,0
5679,15732265,630,9,0.0,1,0
5680,15621974,778,4,111063.73,1,0
5681,15803947,757,6,161378.02,0,0
5682,15720706,529,2,82766.43,1,1
5683,15759290,620,9,0.0,1,0
5684,15651664,615,1,104267.7,1,0
5685,15795132,735,3,91718.8,0,0
5686,15811565,705,3,63488.7,0,1
5687,15713774,644,6,12459.19,0,0
5688,15691840,505,6,159863.9,0,1
5689,15682021,471,6,104592.55,1,0
5690,15612931,722,4,132088.59,1,1
5691,15676707,577,4,0.0,1,0
5692,15601383,744,5,120654.68,1,0
5693,15662662,573,6,0.0,1,0
5694,15752694,653,4,83772.95,0,1
5695,15590683,660,6,172325.67,0,1
5696,15773591,787,7,117685.31,1,1
5697,15723620,617,7,0.0,0,1
5698,15671779,567,5,0.0,0,0
5699,15672966,682,9,0.0,1,1
5700,15624667,684,6,135871.5,1,1
5701,15812888,447,3,0.0,1,1
5702,15724154,625,4,128504.76,1,0
5703,15749540,585,7,0.0,1,0
5704,15621063,516,8,56228.25,1,0
5705,15661626,732,6,98792.4,1,0
5706,15698703,628,5,181768.32,1,1
5707,15801431,682,9,101198.01,1,1
5708,15649451,746,9,0.0,0,1
5709,15626156,655,3,0.0,1,1
5710,15606158,644,9,0.0,1,0
5711,15589496,778,5,139064.06,0,0
5712,15730345,617,2,104508.1,1,1
5713,15572038,660,9,113948.58,1,0
5714,15643439,537,10,0.0,0,1
5715,15604158,554,10,0.0,1,1
5716,15657396,806,9,0.0,0,1
5717,15709478,611,1,117524.72,0,1
5718,15628824,665,5,160389.82,0,1
5719,15814519,648,7,0.0,1,0
5720,15636520,692,1,125547.53,0,0
5721,15794414,507,6,92783.68,1,1
5722,15643671,696,5,97036.22,1,0
5723,15700650,681,3,0.0,0,0
5724,15680224,687,6,0.0,1,1
5725,15784286,641,5,102145.13,1,1
5726,15693996,507,1,113452.66,0,0
5727,15764343,688,8,155681.72,1,0
5728,15704168,535,8,127475.24,0,0
5729,15680197,701,10,0.0,1,1
5730,15633729,488,10,112751.13,1,1
5731,15577683,539,4,0.0,1,1
5732,15800746,674,7,144889.18,1,1
5733,15788686,538,8,0.0,1,1
5734,15742798,829,7,150126.44,1,0
5735,15596647,768,8,69712.74,1,1
5736,15756070,585,4,0.0,0,1
5737,15775116,581,3,0.0,0,0
5738,15575428,682,2,117438.92,1,1
5739,15654074,653,8,119315.75,1,0
5740,15695872,712,1,89571.59,1,1
5741,15568885,620,8,102251.57,1,0
5742,15725036,709,9,118546.71,0,1
5743,15632665,832,2,0.0,0,1
5744,15571476,635,0,103257.14,0,0
5745,15776850,749,1,124209.02,1,1
5746,15623649,629,3,0.0,1,1
5747,15751131,836,7,150302.84,1,1
5748,15688128,542,8,108653.93,0,1
5749,15678412,645,8,85325.93,0,0
5750,15770291,844,8,0.0,0,0
5751,15583392,747,9,135776.36,1,0
5752,15690731,645,6,131411.24,1,1
5753,15697948,752,3,0.0,1,1
5754,15608328,760,6,0.0,0,0
5755,15766378,714,9,106431.97,1,1
5756,15600813,717,9,90305.76,1,1
5757,15706217,645,7,117466.03,1,1
5758,15601417,681,3,148884.47,1,1
5759,15610972,681,4,91115.76,0,0
5760,15674620,679,8,77373.87,0,1
5761,15785350,528,7,104744.89,1,0
5762,15749119,710,3,0.0,1,1
5763,15756535,733,5,91538.51,1,1
5764,15700965,724,6,0.0,1,1
5765,15791851,726,0,185734.75,1,1
5766,15717156,520,3,143396.54,1,1
5767,15740846,556,5,125909.85,1,1
5768,15573284,579,2,0.0,0,0
5769,15729083,674,2,154525.7,0,1
5770,15611612,570,0,0.0,1,0
5771,15694381,631,8,100654.8,1,0
5772,15651737,623,1,83325.77,0,1
5773,15663168,665,8,110934.54,1,0
5774,15643426,523,8,113680.54,0,0
5775,15618245,706,1,117020.08,1,0
5776,15717527,619,9,145359.99,1,0
5777,15793478,593,8,151391.68,1,0
5778,15642248,608,8,123935.35,1,1
5779,15640377,526,0,0.0,1,0
5780,15723950,684,2,70291.02,1,1
5781,15590327,604,10,166031.45,1,0
5782,15706199,636,6,96643.32,0,0
5783,15671514,669,8,0.0,0,1
5784,15727041,624,7,0.0,1,1
5785,15738063,631,2,0.0,1,1
5786,15711733,753,4,0.0,0,1
5787,15652320,588,5,0.0,0,0
5788,15634180,729,4,97268.1,1,0
5789,15694566,602,10,0.0,0,0
5790,15726103,689,1,76296.81,1,0
5791,15646351,486,7,0.0,1,0
5792,15730044,809,6,64497.94,0,1
5793,15795186,562,5,0.0,1,0
5794,15784890,763,8,0.0,1,0
5795,15694125,669,5,0.0,1,1
5796,15565891,709,8,0.0,1,0
5797,15674254,554,4,0.0,1,1
5798,15775206,699,10,0.0,0,0
5799,15797627,732,0,134249.7,0,1
5800,15649853,625,3,0.0,1,1
5801,15610379,599,9,105443.68,1,1
5802,15659800,584,1,0.0,0,1
5803,15716236,499,10,0.0,1,0
5804,15672053,526,2,0.0,0,0
5805,15663933,625,5,86147.46,1,0
5806,15814236,537,1,96939.06,1,1
5807,15583597,696,1,106758.6,1,1
5808,15607395,679,9,112528.65,1,0
5809,15694556,684,2,116563.58,1,0
5810,15744109,850,4,0.0,1,1
5811,15800688,495,7,0.0,0,0
5812,15810878,537,6,141786.78,0,1
5813,15587835,850,3,136416.82,0,1
5814,15763515,513,5,0.0,1,0
5815,15725882,618,1,133245.52,1,1
5816,15788022,802,4,90757.64,0,1
5817,15663917,547,1,92350.36,0,1
5818,15656865,613,9,78778.49,0,1
5819,15667971,592,6,102143.93,1,1
5820,15800366,546,5,0.0,1,1
5821,15717231,721,4,98459.6,0,0
5822,15643188,671,7,114603.76,1,0
5823,15671351,624,2,0.0,1,0
5824,15573628,751,7,148074.79,1,0
5825,15698953,636,1,0.0,1,1
5826,15753888,607,8,108004.64,1,1
5827,15737961,509,0,107712.57,1,1
5828,15801701,653,9,0.0,1,1
5829,15684419,709,8,0.0,1,0
5830,15794266,559,9,145303.52,1,0
5831,15810711,684,4,138476.41,1,1
5832,15771270,635,8,127471.56,1,1
5833,15607786,709,6,156551.63,0,1
5834,15624519,656,9,97092.87,1,0
5835,15799910,793,2,0.0,1,0
5836,15602479,609,5,129312.79,1,1
5837,15617419,618,10,100315.1,1,1
5838,15657603,850,6,81684.97,1,0
5839,15570379,669,3,88827.53,0,0
5840,15772996,594,0,152092.44,1,1
5841,15729574,616,4,0.0,1,1
5842,15737267,676,1,0.0,1,0
5843,15799128,608,9,102406.76,0,1
5844,15813327,710,4,109130.96,1,1
5845,15711921,695,5,0.0,1,1
5846,15654300,530,9,75242.28,0,1
5847,15569945,509,1,0.0,1,0
5848,15569666,517,4,0.0,0,0
5849,15681887,758,0,129142.54,1,1
5850,15608873,665,2,0.0,0,0
5851,15762091,631,6,139129.92,1,1
5852,15722053,576,3,0.0,0,1
5853,15782100,544,3,66483.32,0,1
5854,15765300,596,5,62389.03,1,0
5855,15743570,481,5,0.0,1,1
5856,15608541,498,1,91857.66,1,0
5857,15750671,512,6,0.0,1,0
5858,15813659,594,7,0.0,1,0
5859,15757867,570,10,176173.52,1,0
5860,15652914,721,7,0.0,0,1
5861,15723818,453,4,131834.76,1,0
5862,15713819,562,3,92347.96,1,1
5863,15656484,682,4,0.0,1,1
5864,15778515,748,3,95297.11,0,0
5865,15803840,729,9,0.0,0,0
5866,15735339,663,4,0.0,1,0
5867,15600392,735,8,123845.36,0,1
5868,15625740,627,3,143426.34,1,1
5869,15663817,713,5,0.0,1,1
5870,15734461,562,2,112708.2,0,1
5871,15780142,632,2,100013.51,1,0
5872,15709920,479,2,208165.53,0,0
5873,15684248,658,7,0.0,0,1
5874,15643158,598,9,0.0,1,0
5875,15693902,597,2,0.0,1,1
5876,15578307,512,6,121685.31,1,1
5877,15585379,704,2,111525.02,1,0
5878,15758510,474,6,0.0,0,0
5879,15692918,604,10,113546.3,1,1
5880,15705301,683,6,95696.52,1,1
5881,15718231,537,0,88963.31,1,1
5882,15567991,794,0,144880.34,0,1
5883,15772650,732,9,136576.02,0,1
5884,15574795,495,2,63093.01,1,1
5885,15706036,552,10,132271.12,1,1
5886,15723856,602,3,88814.4,1,1
5887,15812920,607,5,90594.55,0,1
5888,15691287,675,0,141816.25,1,0
5889,15804797,443,3,138547.97,1,1
5890,15708650,727,2,52192.08,0,1
5891,15712777,482,4,124976.19,1,0
5892,15786469,686,1,0.0,1,0
5893,15669219,588,3,104356.38,1,0
5894,15641004,605,10,150315.92,0,1
5895,15648067,583,1,129299.28,1,0
5896,15704014,738,7,140950.92,1,0
5897,15645136,744,1,128065.12,1,0
5898,15709604,781,2,107433.48,1,0
5899,15713637,699,2,117468.67,1,0
5900,15793901,639,2,0.0,0,0
5901,15569759,583,4,0.0,1,0
5902,15712930,587,1,0.0,0,0
5903,15586504,694,9,0.0,1,0
5904,15677317,570,4,153040.03,1,1
5905,15664270,692,6,142084.04,1,0
5906,15731519,511,5,0.0,1,0
5907,15745623,788,4,112079.58,0,0
5908,15813862,526,7,132044.6,1,1
5909,15641934,749,9,66582.81,1,0
5910,15713043,691,6,0.0,1,1
5911,15700749,481,6,0.0,1,1
5912,15697567,752,4,0.0,1,1
5913,15715414,658,6,102895.1,0,0
5914,15639530,679,2,0.0,1,1
5915,15726058,754,7,117578.35,0,1
5916,15725665,679,10,198546.1,1,0
5917,15698872,633,2,0.0,0,0
5918,15812184,674,1,0.0,1,0
5919,15742609,600,2,116623.31,0,1
5920,15815043,645,8,0.0,1,0
5921,15640648,698,6,0.0,0,1
5922,15627203,508,10,0.0,1,1
5923,15786196,555,3,105770.7,1,0
5924,15612095,751,9,0.0,1,0
5925,15674368,738,1,94435.45,0,1
5926,15783477,706,8,112889.91,0,1
5927,15757559,595,7,0.0,1,0
5928,15591036,577,3,127940.47,0,0
5929,15761241,578,8,129745.1,1,1
5930,15695078,699,3,0.0,1,1
5931,15645744,826,5,0.0,0,1
5932,15566988,656,7,141535.52,1,0
5933,15749300,556,2,139914.27,1,1
5934,15594340,569,4,120243.49,1,0
5935,15607065,765,9,91835.16,0,0
5936,15778089,544,2,0.0,0,0
5937,15773723,588,9,67178.19,1,1
5938,15697035,740,8,0.0,0,0
5939,15679668,850,7,115378.94,0,1
5940,15709861,766,4,127786.28,1,1
5941,15791958,849,6,0.0,1,1
5942,15791030,612,0,64900.32,1,0
5943,15695339,517,0,109172.88,1,0
5944,15658813,645,7,0.0,1,1
5945,15715709,696,4,114091.38,0,1
5946,15722533,716,3,0.0,0,1
5947,15683118,590,9,0.0,1,0
5948,15672798,656,7,145933.27,1,1
5949,15680112,473,7,131504.73,1,0
5950,15714575,742,8,107926.02,0,1
5951,15806808,834,8,112281.6,1,0
5952,15590637,721,7,0.0,0,1
5953,15657535,590,10,0.0,1,1
5954,15696141,516,7,0.0,1,0
5955,15811947,850,0,124781.67,0,1
5956,15649024,748,9,132865.56,1,1
5957,15594928,798,4,129055.13,1,0
5958,15765532,612,6,96166.88,1,1
5959,15741719,540,3,165298.12,0,1
5960,15665629,719,7,0.0,1,0
5961,15728917,598,6,120682.53,1,0
5962,15762993,796,5,102773.15,0,1
5963,15571193,579,0,144386.32,1,1
5964,15653521,850,7,104449.8,1,1
5965,15802220,599,6,137102.65,0,0
5966,15644132,724,9,142475.87,1,1
5967,15600832,508,9,0.0,1,0
5968,15797919,773,2,103195.2,1,0
5969,15603743,526,1,112070.44,0,1
5970,15579714,542,7,0.0,0,1
5971,15634295,470,1,96473.59,0,0
5972,15786680,805,5,0.0,1,0
5973,15623499,548,9,108437.89,0,0
5974,15691823,672,5,153195.59,1,1
5975,15809279,773,8,96877.21,1,1
5976,15758039,614,6,0.0,0,1
5977,15807163,537,10,0.0,0,0
5978,15631639,704,6,95452.89,0,1
5979,15713770,586,3,63873.56,1,0
5980,15698167,677,0,148298.59,0,0
5981,15781710,558,7,0.0,1,0
5982,15801296,634,7,143258.85,1,0
5983,15704378,655,9,121342.24,1,1
5984,15767891,619,6,99152.73,1,0
5985,15640667,662,4,0.0,1,0
5986,15702145,705,7,68423.89,1,1
5987,15679738,527,8,0.0,1,0
5988,15636634,630,7,79656.81,1,0
5989,15809227,850,2,0.0,1,1
5990,15601811,668,10,110240.04,0,0
5991,15625494,573,9,125321.84,1,1
5992,15723737,680,3,0.0,1,0
5993,15682955,758,2,84378.9,1,1
5994,15758856,597,7,0.0,0,0
5995,15746065,580,10,136281.41,1,1
5996,15783865,622,5,119380.37,1,1
5997,15745455,638,4,108716.59,1,1
5998,15583033,640,4,0.0,0,1
5999,15644212,644,0,0.0,1,0
6000,15735688,753,6,106596.29,0,0
6001,15658577,629,10,99546.25,0,1
6002,15606887,775,5,0.0,1,0
6003,15783026,701,2,0.0,1,0
6004,15579892,708,7,112615.86,1,1
6005,15802088,521,10,0.0,1,1
6006,15589323,636,9,0.0,0,1
6007,15636395,529,5,0.0,1,0
6008,15712772,757,3,75381.15,1,1
6009,15700937,767,5,0.0,1,1
6010,15766659,525,5,0.0,1,0
6011,15814033,759,1,0.0,1,0
6012,15783007,520,1,123086.39,1,1
6013,15654183,738,3,0.0,1,0
6014,15609899,548,4,0.0,1,0
6015,15747323,535,9,109472.47,1,0
6016,15582591,615,4,155766.05,1,1
6017,15738835,850,7,101985.81,0,0
6018,15782404,487,2,96019.5,0,0
6019,15697480,731,7,0.0,0,1
6020,15697045,726,9,0.0,0,1
6021,15781234,609,2,147900.43,1,0
6022,15579891,714,4,100755.66,1,1
6023,15805690,694,7,0.0,1,0
6024,15612139,786,0,83036.05,0,1
6025,15568834,698,6,125427.37,0,0
6026,15709917,601,3,98202.76,0,0
6027,15718843,769,1,72509.91,1,0
6028,15799494,850,3,140393.65,0,1
6029,15673439,646,5,142644.64,1,1
6030,15669011,659,9,23503.31,0,1
6031,15581388,487,8,145729.71,1,0
6032,15743153,740,2,122295.17,1,1
6033,15579787,686,4,0.0,1,0
6034,15759966,612,5,119799.27,1,0
6035,15601045,655,8,163708.58,0,0
6036,15764021,617,1,61687.33,1,0
6037,15687218,674,4,79144.34,0,1
6038,15626452,711,5,0.0,1,1
6039,15700964,624,7,104848.68,1,1
6040,15768887,597,5,0.0,0,1
6041,15735358,682,4,0.0,1,1
6042,15749472,775,8,0.0,1,0
